id,artist,album,song,playlist,media_type,genre,Bytes
3456,"Amy Winehouse","Back to Black","You Know I'm No Good",Music,"Protected AAC audio file",R&B/Soul,4133694
3457,"Amy Winehouse","Back to Black","Me & Mr. Jones",Music,"Protected AAC audio file",R&B/Soul,2449438
3458,"Amy Winehouse","Back to Black","Just Friends",Music,"Protected AAC audio file",R&B/Soul,3098906
3459,"Amy Winehouse","Back to Black","Back to Black",Music,"Protected AAC audio file",R&B/Soul,3852953
3460,"Amy Winehouse","Back to Black","Love Is a Losing Game",Music,"Protected AAC audio file",R&B/Soul,2509409
3461,"Amy Winehouse","Back to Black","Tears Dry On Their Own",Music,"Protected AAC audio file",R&B/Soul,2996598
3462,"Amy Winehouse","Back to Black","Wake Up Alone",Music,"Protected AAC audio file",R&B/Soul,3576773
3463,"Amy Winehouse","Back to Black","Some Unholy War",Music,"Protected AAC audio file",R&B/Soul,2304465
3464,"Amy Winehouse","Back to Black","He Can Only Hold Her",Music,"Protected AAC audio file",R&B/Soul,2666531
3465,"Amy Winehouse","Back to Black","You Know I'm No Good (feat. Ghostface Killah)",Music,"Protected AAC audio file",R&B/Soul,3260658
3466,"Amy Winehouse","Back to Black","Rehab (Hot Chip Remix)",Music,"Protected AAC audio file",R&B/Soul,6670600
3467,"Amy Winehouse",Frank,"Intro / Stronger Than Me",Music,"Protected AAC audio file",Pop,3832165
3468,"Amy Winehouse",Frank,"You Sent Me Flying / Cherry",Music,"Protected AAC audio file",Pop,6657517
3469,"Amy Winehouse",Frank,"F**k Me Pumps",Music,"Protected AAC audio file",Pop,3324343
3470,"Amy Winehouse",Frank,"I Heard Love Is Blind",Music,"Protected AAC audio file",Pop,2190831
3471,"Amy Winehouse",Frank,"(There Is) No Greater Love (Teo Licks)",Music,"Protected AAC audio file",Pop,2773507
3472,"Amy Winehouse",Frank,"In My Bed",Music,"Protected AAC audio file",Pop,5211774
3473,"Amy Winehouse",Frank,"Take the Box",Music,"Protected AAC audio file",Pop,3281526
3474,"Amy Winehouse",Frank,"October Song",Music,"Protected AAC audio file",Pop,3358125
3475,"Amy Winehouse",Frank,"What Is It About Men",Music,"Protected AAC audio file",Pop,3426106
3476,"Amy Winehouse",Frank,"Help Yourself",Music,"Protected AAC audio file",Pop,5029266
3477,"Amy Winehouse",Frank,"Amy Amy Amy (Outro)",Music,"Protected AAC audio file",Pop,10564704
3478,Calexico,"Carried to Dust (Bonus Track Version)",Slowness,Music,"Protected AAC audio file",Alternative,3644793
3481,"Philharmonia Orchestra & Sir Neville Marriner","Mendelssohn: A Midsummer Night's Dream","A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",Music,"Protected AAC audio file",Classical,6497867
3481,"Philharmonia Orchestra & Sir Neville Marriner","Mendelssohn: A Midsummer Night's Dream","A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno","90’s Music","Protected AAC audio file",Classical,6497867
3481,"Philharmonia Orchestra & Sir Neville Marriner","Mendelssohn: A Midsummer Night's Dream","A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",Classical,"Protected AAC audio file",Classical,6497867
3481,"Philharmonia Orchestra & Sir Neville Marriner","Mendelssohn: A Midsummer Night's Dream","A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,6497867
3482,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart","Bach: Orchestral Suites Nos. 1 - 4","Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Music,"Protected AAC audio file",Classical,3847164
3482,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart","Bach: Orchestral Suites Nos. 1 - 4","Suite No. 3 in D, BWV 1068: III. Gavotte I & II","90’s Music","Protected AAC audio file",Classical,3847164
3482,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart","Bach: Orchestral Suites Nos. 1 - 4","Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Classical,"Protected AAC audio file",Classical,3847164
3482,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart","Bach: Orchestral Suites Nos. 1 - 4","Suite No. 3 in D, BWV 1068: III. Gavotte I & II","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,3847164
3483,"Les Arts Florissants & William Christie","Charpentier: Divertissements, Airs & Concerts","Concert pour 4 Parties de V**les, H. 545: I. Prelude",Music,"Protected AAC audio file",Classical,1973559
3483,"Les Arts Florissants & William Christie","Charpentier: Divertissements, Airs & Concerts","Concert pour 4 Parties de V**les, H. 545: I. Prelude",Classical,"Protected AAC audio file",Classical,1973559
3483,"Les Arts Florissants & William Christie","Charpentier: Divertissements, Airs & Concerts","Concert pour 4 Parties de V**les, H. 545: I. Prelude","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,1973559
3484,"The 12 Cellists of The Berlin Philharmonic","South American Getaway","Adios nonino",Music,"Protected AAC audio file",Classical,4781384
3484,"The 12 Cellists of The Berlin Philharmonic","South American Getaway","Adios nonino",Classical,"Protected AAC audio file",Classical,4781384
3484,"The 12 Cellists of The Berlin Philharmonic","South American Getaway","Adios nonino","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4781384
3485,"Adrian Leaper & Doreen de Feis","Górecki: Symphony No. 3","Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo",Music,"Protected AAC audio file",Classical,9273123
3485,"Adrian Leaper & Doreen de Feis","Górecki: Symphony No. 3","Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo","90’s Music","Protected AAC audio file",Classical,9273123
3485,"Adrian Leaper & Doreen de Feis","Górecki: Symphony No. 3","Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo",Classical,"Protected AAC audio file",Classical,9273123
3485,"Adrian Leaper & Doreen de Feis","Górecki: Symphony No. 3","Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,9273123
3486,"Roger Norrington, London Classical Players","Purcell: The Fairy Queen","Act IV, Symphony",Music,"Protected AAC audio file",Classical,5987695
3486,"Roger Norrington, London Classical Players","Purcell: The Fairy Queen","Act IV, Symphony",Classical,"Protected AAC audio file",Classical,5987695
3486,"Roger Norrington, London Classical Players","Purcell: The Fairy Queen","Act IV, Symphony","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,5987695
3487,"Charles Dutoit & L'Orchestre Symphonique de Montréal","The Ultimate Relexation Album","3 Gymnopédies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux",Music,"Protected AAC audio file",Classical,6458501
3487,"Charles Dutoit & L'Orchestre Symphonique de Montréal","The Ultimate Relexation Album","3 Gymnopédies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux",Classical,"Protected AAC audio file",Classical,6458501
3487,"Charles Dutoit & L'Orchestre Symphonique de Montréal","The Ultimate Relexation Album","3 Gymnopédies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,6458501
3488,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir","Purcell: Music for the Queen Mary","Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Music,"Protected AAC audio file",Classical,2365930
3488,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir","Purcell: Music for the Queen Mary","Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Classical,"Protected AAC audio file",Classical,2365930
3488,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir","Purcell: Music for the Queen Mary","Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,2365930
3489,"Kent Nagano and Orchestre de l'Opéra de Lyon","Weill: The Seven Deadly Sins","Symphony No. 2: III. Allegro vivace",Music,"Protected AAC audio file",Classical,6129146
3489,"Kent Nagano and Orchestre de l'Opéra de Lyon","Weill: The Seven Deadly Sins","Symphony No. 2: III. Allegro vivace","90’s Music","Protected AAC audio file",Classical,6129146
3489,"Kent Nagano and Orchestre de l'Opéra de Lyon","Weill: The Seven Deadly Sins","Symphony No. 2: III. Allegro vivace",Classical,"Protected AAC audio file",Classical,6129146
3489,"Kent Nagano and Orchestre de l'Opéra de Lyon","Weill: The Seven Deadly Sins","Symphony No. 2: III. Allegro vivace","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,6129146
3490,"Julian Bream","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro","Partita in E Major, BWV 1006A: I. Prelude",Music,"Protected AAC audio file",Classical,4744929
3490,"Julian Bream","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro","Partita in E Major, BWV 1006A: I. Prelude","90’s Music","Protected AAC audio file",Classical,4744929
3490,"Julian Bream","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro","Partita in E Major, BWV 1006A: I. Prelude",Classical,"Protected AAC audio file",Classical,4744929
3490,"Julian Bream","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro","Partita in E Major, BWV 1006A: I. Prelude","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4744929
3491,"Berliner Philharmoniker & Herbert Von Karajan","Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps","Le Sacre Du Printemps: I.iv. Spring Rounds",Music,"Protected AAC audio file",Classical,4072205
3491,"Berliner Philharmoniker & Herbert Von Karajan","Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps","Le Sacre Du Printemps: I.iv. Spring Rounds",Classical,"Protected AAC audio file",Classical,4072205
3491,"Berliner Philharmoniker & Herbert Von Karajan","Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps","Le Sacre Du Printemps: I.iv. Spring Rounds","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4072205
3492,"The King's Singers","English Renaissance","Sing Joyfully",Music,"Protected AAC audio file",Classical,2256484
3492,"The King's Singers","English Renaissance","Sing Joyfully","90’s Music","Protected AAC audio file",Classical,2256484
3492,"The King's Singers","English Renaissance","Sing Joyfully",Classical,"Protected AAC audio file",Classical,2256484
3492,"The King's Singers","English Renaissance","Sing Joyfully","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,2256484
3493,"Martin Roscoe","Szymanowski: Piano Works, Vol. 1","Metopes, Op. 29: Calypso",Music,"Protected AAC audio file",Classical,5548755
3493,"Martin Roscoe","Szymanowski: Piano Works, Vol. 1","Metopes, Op. 29: Calypso","90’s Music","Protected AAC audio file",Classical,5548755
3493,"Martin Roscoe","Szymanowski: Piano Works, Vol. 1","Metopes, Op. 29: Calypso",Classical,"Protected AAC audio file",Classical,5548755
3493,"Martin Roscoe","Szymanowski: Piano Works, Vol. 1","Metopes, Op. 29: Calypso","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,5548755
3494,"Göteborgs Symfoniker & Neeme Järvi","Nielsen: The Six Symphonies","Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Music,"Protected AAC audio file",Classical,4834785
3494,"Göteborgs Symfoniker & Neeme Järvi","Nielsen: The Six Symphonies","Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Classical,"Protected AAC audio file",Classical,4834785
3494,"Göteborgs Symfoniker & Neeme Järvi","Nielsen: The Six Symphonies","Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4834785
3495,"Itzhak Perlman","Great Recordings of the Century: Paganini's 24 Caprices","24 Caprices, Op. 1, No. 24, for Solo Violin, in A Minor",Music,"Protected AAC audio file",Classical,4371533
3495,"Itzhak Perlman","Great Recordings of the Century: Paganini's 24 Caprices","24 Caprices, Op. 1, No. 24, for Solo Violin, in A Minor",Classical,"Protected AAC audio file",Classical,4371533
3495,"Itzhak Perlman","Great Recordings of the Century: Paganini's 24 Caprices","24 Caprices, Op. 1, No. 24, for Solo Violin, in A Minor","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4371533
3497,"Gerald Moore","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder","Erlkonig, D.328",Music,"Protected AAC audio file",Classical,4307907
3497,"Gerald Moore","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder","Erlkonig, D.328",Classical,"Protected AAC audio file",Classical,4307907
3497,"Gerald Moore","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder","Erlkonig, D.328","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4307907
3499,"Eugene Ormandy","Respighi:Pines of Rome","Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia",Music,"Protected AAC audio file",Classical,4718950
3499,"Eugene Ormandy","Respighi:Pines of Rome","Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia","90’s Music","Protected AAC audio file",Classical,4718950
3499,"Eugene Ormandy","Respighi:Pines of Rome","Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia",Classical,"Protected AAC audio file",Classical,4718950
3499,"Eugene Ormandy","Respighi:Pines of Rome","Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,4718950
3500,"Emerson String Quartet","Schubert: The Late String Quartets & String Quintet (3 CD's)","String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Music,"Protected AAC audio file",Classical,2283131
3500,"Emerson String Quartet","Schubert: The Late String Quartets & String Quintet (3 CD's)","String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Classical,"Protected AAC audio file",Classical,2283131
3500,"Emerson String Quartet","Schubert: The Late String Quartets & String Quintet (3 CD's)","String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,2283131
3501,"C. Monteverdi, Nigel Rogers - Chiaroscuro; London Baroque; London Cornett & Sackbu","Monteverdi: L'Orfeo","L'orfeo, Act 3, Sinfonia (Orchestra)",Music,"Protected AAC audio file",Classical,1189062
3501,"C. Monteverdi, Nigel Rogers - Chiaroscuro; London Baroque; London Cornett & Sackbu","Monteverdi: L'Orfeo","L'orfeo, Act 3, Sinfonia (Orchestra)",Classical,"Protected AAC audio file",Classical,1189062
3501,"C. Monteverdi, Nigel Rogers - Chiaroscuro; London Baroque; London Cornett & Sackbu","Monteverdi: L'Orfeo","L'orfeo, Act 3, Sinfonia (Orchestra)","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,1189062
3502,"Nash Ensemble","Mozart: Chamber Music","Quintet for Horn, Violin, 2 Violas, and Cello in E Flat Major, K. 407/386c: III. Allegro",Music,"Protected AAC audio file",Classical,3665114
3502,"Nash Ensemble","Mozart: Chamber Music","Quintet for Horn, Violin, 2 Violas, and Cello in E Flat Major, K. 407/386c: III. Allegro",Classical,"Protected AAC audio file",Classical,3665114
3502,"Nash Ensemble","Mozart: Chamber Music","Quintet for Horn, Violin, 2 Violas, and Cello in E Flat Major, K. 407/386c: III. Allegro","Classical 101 - Deep Cuts","Protected AAC audio file",Classical,3665114
3503,"Philip Glass Ensemble","Koyaanisqatsi (Soundtrack from the Motion Picture)",Koyaanisqatsi,Music,"Protected AAC audio file",Soundtrack,3305164
3503,"Philip Glass Ensemble","Koyaanisqatsi (Soundtrack from the Motion Picture)",Koyaanisqatsi,"90’s Music","Protected AAC audio file",Soundtrack,3305164
3503,"Philip Glass Ensemble","Koyaanisqatsi (Soundtrack from the Motion Picture)",Koyaanisqatsi,Classical,"Protected AAC audio file",Soundtrack,3305164
3503,"Philip Glass Ensemble","Koyaanisqatsi (Soundtrack from the Motion Picture)",Koyaanisqatsi,"Classical 101 - Deep Cuts","Protected AAC audio file",Soundtrack,3305164
